text,speaker,season,episode,scene,utterance
"So, Ross, what's going on with you? Any stories? No news, no little anecdotes to share with the folks?",Monica Geller,1,2,4,28
"Okay! Okay. Look, I, uh- I realise you guys have been wondering what exactly happened between Carol and me, and, so, well, here's the deal. Carol's a lesbian. She's living with a woman named Susan. She's pregnant with my child, and she and Susan are going to raise the baby.",Ross Geller,1,2,4,29
"Your folks are really that bad, huh?",Joey Tribbiani,1,2,5,1
"Well, y'know, these people are pros. They know what they're doing, they take their time, they get the job done.",Ross Geller,1,2,5,2
"Boy, I know they say you can't change your parents,... boy, if you could- -I'd want yours.",Monica Geller,1,2,5,3
Must pee.,Ross Geller,1,2,5,4
"Y'know, it's even worse when you're twins.",Phoebe Buffay,1,2,5,5
You're twins?,Rachel Green,1,2,5,6
"Yeah. We don't speak. She's like this high-powered, driven career type.",Phoebe Buffay,1,2,5,7
What does she do?,Chandler Bing,1,2,5,8
She's a waitress.,Phoebe Buffay,1,2,5,9
"All right, you guys, I kinda gotta clean up now.",Rachel Green,1,2,5,10
"Chandler, you're an only child, right? You don't have any of this.",Monica Geller,1,2,5,11
"Well, no, although I did have an imaginary friend, who... my parents actually preferred.",Chandler Bing,1,2,5,12
"The lights, please..",Rachel Green,1,2,5,13
...How long was I in there?,Ross Geller,1,2,5,15
I'm just cleaning up.,Rachel Green,1,2,5,16
D'ya.. uh.. d'ya need any help?,Ross Geller,1,2,5,17
"Uh.. okay, sure! Thanks!",Rachel Green,1,2,5,18
"Anyway.. um.. So, you- uh- you nervous about Barry tomorrow?",Ross Geller,1,2,5,19
Oh.. a little..,Rachel Green,1,2,5,20
Mm-hmm..,Ross Geller,1,2,5,21
A lot.,Rachel Green,1,2,5,22
Mm.,Ross Geller,1,2,5,23
"So, got any advice? Y'know, as someone who's recently been- dumped?",Rachel Green,1,2,5,24
"Well, you may wanna steer clear of the word 'dumped'. Chances are he's gonna be this, this broken shell of a man, y'know, so you should try not to look too terrific, I know it'll be hard. Or, y'know, uh, hey!, I'll go down there, and I'll give Barry back his ring, and you can go with Carol and Susan to the OB/GYN...",Ross Geller,1,2,5,25
"Oh, you've got Carol tomorrow.. When did it get so complicated?",Rachel Green,1,2,5,26
Got me.,Ross Geller,1,2,5,27
Remember when we were in high school together?,Rachel Green,1,2,5,28
Yeah.,Ross Geller,1,2,5,29
"I mean, didn't you think you were just gonna meet somone, fall in love- and that'd be it? ..Ross?",Rachel Green,1,2,5,30
"Yes, yes!",Ross Geller,1,2,5,31
"Oh! Man, I never thought I'd be here..",Rachel Green,1,2,5,32
Me either...,Ross Geller,1,2,5,33
"Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.",Ross Geller,1,2,6,1
How could I forget?,Ross Geller,1,2,6,5
"Hello, Susan. Good shake. Good shake. So, uh, we're just waiting for...?",Ross Geller,1,2,6,7
..Dr. Oberman. Okay. And is he-,Ross Geller,1,2,6,9
"-she, of course, she- uh- familiar with our.. special situation?",Ross Geller,1,2,6,11
"Okay, that's great. No, I'm- Oh.",Ross Geller,1,2,6,13
"Quack, quack..",Ross Geller,1,2,6,15
Barry?,Rachel Green,1,2,7,1
Are you sure?,Rachel Green,1,2,7,3
I'm- uh- I'm okay... You look great!,Rachel Green,1,2,7,7
I dumped him.,Rachel Green,1,2,7,12
"So, um- so how's this, uh, how's this gonna work? Y'know, with us? Y'know, when, like, important decisions have to be made?",Ross Geller,1,2,8,1
"Well, uh, uh, I don't know, okay, okay, how about with the, uh, with the baby's name?",Ross Geller,1,2,8,3
Marlon?!,Ross Geller,1,2,8,5
...As in Mouse?,Ross Geller,1,2,8,7
"Still, you- you say Minnie, you hear Mouse. Um, how about, um.. how about Julia?",Ross Geller,1,2,8,9
"'S'funny, um, uh, we agreed we'd spend the rest of our lives together. Things change, roll with the punches. I believe Julia's on the table..?",Ross Geller,1,2,8,12
"Oh, not much. I-I got a job.",Rachel Green,1,2,9,2
Why are- why are you so tanned?,Rachel Green,1,2,9,4
Oh no. You went on our honeymoon alone?,Rachel Green,1,2,9,6
"Mindy?! My maid of honour, Mindy?!",Rachel Green,1,2,9,10
"Oh! Well, um.. You've got plugs!",Rachel Green,1,2,9,12
And you've got lenses! But you hate sticking your finger in your eye!,Rachel Green,1,2,9,14
Okay..,Rachel Green,1,2,9,16
Wow.,Rachel Green,1,2,9,18
What?,Rachel Green,1,2,9,20
"Anyway, um, I guess this belongs to you. And thank you for giving it to me.",Rachel Green,1,2,9,22
Helen Geller? I don't think so.,Ross Geller,1,2,10,2
Thank you!,Ross Geller,1,2,10,4
"What, it's gonna be Helen Willick?",Ross Geller,1,2,10,6
"Well, wait a minute, wha- why is she in the title?",Ross Geller,1,2,10,8
"Oh, 's'funny, really? Um, I don't remember you making any sperm.",Ross Geller,1,2,10,10
"No no no, she gets a credit, hey, I'm in there too.",Ross Geller,1,2,10,13
"Of course not, I'm... suggesting Geller-Willick-Bunch.",Ross Geller,1,2,10,15
"My way?! You-you think this is my way? Believe me, of all the ways I ever imagined this moment in my life being, this is not my way- y'know what? Uh, um, this is too hard. I'm not, I can't do-",Ross Geller,1,2,10,17
"You- uh- y'know what, I'm gonna go. I don't- I don't think I can be involved in this particular thing right now.",Ross Geller,1,2,10,21
Oh my God.,Ross Geller,1,2,10,23
Well? Isn't that amazing?,Ross Geller,1,2,11,1
What are we supposed to be seeing here?,Joey Tribbiani,1,2,11,2
"I dunno, but.. I think it's about to attack the Enterprise.",Chandler Bing,1,2,11,3
"You know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato.",Phoebe Buffay,1,2,11,4
"Then don't do that, alright?",Ross Geller,1,2,11,5
Okay!,Phoebe Buffay,1,2,11,6
Monica. Whaddya think?,Ross Geller,1,2,11,7
Mm-hmm.,Monica Geller,1,2,11,8
Wh- are you welling up?,Ross Geller,1,2,11,9
No.,Monica Geller,1,2,11,10
"You are, you're welling up.",Ross Geller,1,2,11,11
Am not!,Monica Geller,1,2,11,12
You're gonna be an aunt.,Ross Geller,1,2,11,13
Oh shut up!,Monica Geller,1,2,11,14
"Hi, Mindy. Hi, it-it's Rachel. Yeah, I'm fine. I-I saw Barry today. Oh, yeah, yeah he-he told me. No, no, it's okay. I hope you two are very happy, I really do. Oh, oh, and Mind, y'know, if-if everything works out, and you guys end up getting married and having kids- and everything- I just hope they have his old hairline and your old nose. Okay, I know it was a cheap shot, but I feel so much better now.",Rachel Green,1,2,11,15
Hi guys!,Phoebe Buffay,1,3,1,1
"Hey. Oh, oh, how'd it go?",Ross Geller,1,3,1,3
"Um, not so good. He walked me to the subway and said 'We should do this again!'",Phoebe Buffay,1,3,1,4
"What? He said 'we should do it again', that's good, right?",Rachel Green,1,3,1,6
"Uh, no. Loosely translated 'We should do this again' means 'You will never see me naked'.",Monica Geller,1,3,1,7
Since when?,Rachel Green,1,3,1,8
"Since always. It's like dating language. Y'know, like 'It's not you' means 'It is you'.",Joey Tribbiani,1,3,1,9
Or 'You're such a nice guy' means 'I'm gonna be dating leather-wearing alcoholics and complaining about them to you'.,Chandler Bing,1,3,1,10
"Or, or, y'know, um, 'I think we should see other people' means 'Ha, ha, I already am'.",Phoebe Buffay,1,3,1,11
And everybody knows this?,Rachel Green,1,3,1,12
Yeah. Cushions the blow.,Joey Tribbiani,1,3,1,13
"Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm.",Chandler Bing,1,3,1,14
"That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm.",Ross Geller,1,3,1,15
"Uh, Ross.",Monica Geller,1,3,1,16
"What? Wh- hello? The Millners' farm in Connecticut? The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- .....Oh my God, Chi Chi!",Ross Geller,1,3,1,17
"""So how does it feel knowing you're about to die?""",Chandler Bing,1,3,2,1
"""Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die.""",Joey Tribbiani,1,3,2,2
"Hey, that was really good!",Chandler Bing,1,3,2,3
Thanks! Let's keep going.,Joey Tribbiani,1,3,2,4
"Okay. ""So. Whaddya want from me, Damone, huh?""",Chandler Bing,1,3,2,5
"""I just wanna go back to my cell. 'Cause in my cell, I can smoke.""",Joey Tribbiani,1,3,2,6
"""Smoke away.""",Chandler Bing,1,3,2,7
I think this is probably why Damone smokes in his cell alone.,Chandler Bing,1,3,2,9
What?,Joey Tribbiani,1,3,2,10
Relax your hand!,Chandler Bing,1,3,2,11
Not so much!,Chandler Bing,1,3,2,13
Whoah!,Joey Tribbiani,1,3,2,14
Hey!,Chandler Bing,1,3,2,15
Hey!,Joey Tribbiani,1,3,2,16
"Alright, now try taking a puff.",Chandler Bing,1,3,2,17
Alright.. okay. No. Give it to me.,Chandler Bing,1,3,2,19
"No no no, I am not giving you a cigarette.",Joey Tribbiani,1,3,2,20
"It's fine, it's fine. Look, do you wanna get this part, or not? Here.",Chandler Bing,1,3,2,21
"Don't think of it as a cigarette. Think of it as the thing that's been missing from your hand. When you're holding it, you feel right. You feel complete.",Chandler Bing,1,3,2,23
Y'miss it?,Joey Tribbiani,1,3,2,24
"Nah, not so much. Alright, now we smoke. Oh.. my.. God.",Chandler Bing,1,3,2,25
"No, no, no. They say it's the same as the distance from the tip of a guy's thumb to the tip of his index finger.",Monica Geller,1,3,3,1
That's ridiculous!,Joey Tribbiani,1,3,3,3
Can I use.. either thumb?,Ross Geller,1,3,3,4
"Alright, don't tell me, don't tell me! Decaf cappucino for Joey.. Coffee black.. Late.. And an iced tea. I'm getting pretty good at this!",Rachel Green,1,3,3,5
Good for me!,Rachel Green,1,3,3,7
"Y'okay, Phoebe?",Joey Tribbiani,1,3,3,9
"Yeah- no- I'm just- it's, I haven't worked- It's my bank.",Phoebe Buffay,1,3,3,10
What did they do to you?,Monica Geller,1,3,3,11
"It's nothing, it's just- Okay. I'm going through my mail, and I open up their monthly, you know, STATEMENT-",Phoebe Buffay,1,3,3,12
Easy.,Ross Geller,1,3,3,13
- and there's five hundred extra dollars in my account.,Phoebe Buffay,1,3,3,14
"Oh, Satan's minions at work again...",Chandler Bing,1,3,3,15
"Yes, 'cause now I have to go down there, and deal with them.",Phoebe Buffay,1,3,3,16
What are you talking about? Keep it!,Joey Tribbiani,1,3,3,17
"It's not mine, I didn't earn it, if I kept it, it would be like stealing.",Phoebe Buffay,1,3,3,18
"Yeah, but if you spent it, it would be like shopping!",Rachel Green,1,3,3,19
"Okay. Okay, let's say I bought a really great pair of shoes. Do you know what I'd hear, with every step I took? 'Not-mine. Not-mine. Not-mine.' And even if I was happy, okay, and, and skipping- 'Not-not-mine, not-not-mine, not-not-mine, not-not-mine'...",Phoebe Buffay,1,3,3,20
We're with you. We got it.,Monica Geller,1,3,3,21
Okay. I'd- just- I'd never be able to enjoy it. It would be like this giant karmic debt.,Phoebe Buffay,1,3,3,23
"Chandler, what are you doing?",Rachel Green,1,3,3,24
Hey. Whaddya doing?,Monica Geller,1,3,3,25
What is this?!,Ross Geller,1,3,3,28
"I'm smoking. I'm smoking, I'm smoking.",Chandler Bing,1,3,3,29
"Oh, I can't believe you! You've been so good, for three years!",Phoebe Buffay,1,3,3,30
And this- is my reward!,Chandler Bing,1,3,3,31
"Hold on a second, alright? Just think about what you went through the last time you quit.",Ross Geller,1,3,3,32
"Okay, so this time I won't quit!",Chandler Bing,1,3,3,33
"All right! I'm putting it out, I'm putting it out.",Chandler Bing,1,3,3,35
"Oh, no! I- I can't drink this now!",Phoebe Buffay,1,3,3,36
"Alright. I'm gonna go change, I've got a date.",Monica Geller,1,3,3,37
This Alan again? How's it goin'?,Rachel Green,1,3,3,38
"'S'going pretty good, y'know? It's nice, and, we're having fun.",Monica Geller,1,3,3,39
So when do we get to meet the guy?,Joey Tribbiani,1,3,3,40
"Let's see, today's Monday... Never.",Monica Geller,1,3,3,41
No. Not after what happened with Steve.,Monica Geller,1,3,3,43
What are you talking about? We love Schhteve! Schhteve was schhexy!.. Sorry.,Chandler Bing,1,3,3,44
"Look, I don't even know how I feel about him yet. Just give me a chance to figure that out.",Monica Geller,1,3,3,45
"Well, then can we meet him?",Rachel Green,1,3,3,46
Nope. Schhorry.,Monica Geller,1,3,3,47
"I mean, why should I let them meet him? I mean, I bring a guy home, and within five minutes they're all over him. I mean, they're like- coyotes, picking off the weak members of the herd.",Monica Geller,1,3,4,1
"I know. I just wish that once, I'd bring a guy home that they actually liked.",Monica Geller,1,3,4,3
"Let it go, Ross.",Joey Tribbiani,1,3,5,1
"Yeah, well, you didn't know Chi Chi.",Ross Geller,1,3,5,2
Do you all promise?,Monica Geller,1,3,5,3
Chandler? Do you promise to be good?,Monica Geller,1,3,5,5
"You can come in, but your filter-tipped little buddy has to stay outside!",Joey Tribbiani,1,3,5,7
"Hey, Pheebs.",Ross Geller,1,3,5,10
"'Dear Ms. Buffay. Thank you for calling attention to our error. We have credited your account with five hundred dollars. We're sorry for the inconvenience, and hope you'll accept this- -football phone as our free gift.' Do you believe this?! Now I have a thousand dollars, and a football phone!",Phoebe Buffay,1,3,5,11
What bank is this?,Rachel Green,1,3,5,12
Hey. It's him. Who is it?,Monica Geller,1,3,5,14
Chandler! He's here!,Joey Tribbiani,1,3,5,16
"Okay, please be good, please. Just remember how much you all like me.",Monica Geller,1,3,5,18
"Hi. Alan, this is everybody. Everybody, this is Alan.",Monica Geller,1,3,5,20
"Thanks. I'll call you tomorrow. Okay. Okay, let's let the Alan-bashing begin. Who's gonna take the first shot, hmm?",Monica Geller,1,3,5,26
C'mon!,Monica Geller,1,3,5,28
"...I'll go. Let's start with the way he kept picking at- no, I'm sorry, I can't do this, can't do this. We loved him.",Ross Geller,1,3,5,29
Wait a minute! We're talking about someone that I'm going out with?,Monica Geller,1,3,5,31
And did you notice...?,Rachel Green,1,3,5,33
Know what was great? The way his smile was kinda crooked.,Joey Tribbiani,1,3,5,35
"Yes, yes! Like the man in the shoe!",Phoebe Buffay,1,3,5,36
...What shoe?,Ross Geller,1,3,5,37
"From the nursery rhyme. 'There was a crooked man, Who had a crooked smile, Who lived in a shoe, For a... while...'",Phoebe Buffay,1,3,5,38
...So I think Alan will become the yardstick against which all future boyfriends will be measured.,Ross Geller,1,3,5,40
"What future boyfriends? Nono, I th- I think this could be, y'know, it.",Rachel Green,1,3,5,41
Really!,Monica Geller,1,3,5,42
"Oh, yeah. I'd marry him just for his David Hasselhoff impression alone. You know I'm gonna be doing that at parties, right?",Chandler Bing,1,3,5,43
"You know what I like most about him, though?",Ross Geller,1,3,5,44
The way he makes me feel about myself.,Ross Geller,1,3,5,46
Hi.. how was the game?,Monica Geller,1,3,6,1
Well..,Ross Geller,1,3,6,2
Fantastic! I have one question: How is that possible?,Monica Geller,1,3,6,4
Alan.,Joey Tribbiani,1,3,6,5
"He was unbelievable. He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",Ross Geller,1,3,6,6
"I mean, it-it was like, it was like he made us into a team.",Rachel Green,1,3,6,7
"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",Chandler Bing,1,3,6,8
Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,Monica Geller,1,3,6,9
