text,speaker,season,episode,scene,utterance
"Car's waiting downstairs, I just wanted to drop off these copies of my book for your friends. Anything you want from Lisbon?",Nora Tyler Bing,1,11,11,1
"Alright, well, be good, I love you.",Nora Tyler Bing,1,11,11,3
"O-kay. Look, it, it was stupid.",Nora Tyler Bing,1,11,11,5
"Really stupid. And I don't even know how it happened. I'm sorry, honey, I promise it will never happen again. Are we okay now?",Nora Tyler Bing,1,11,11,7
"You okay, kiddo?",Nora Tyler Bing,1,11,11,23
Alright.,Nora Tyler Bing,1,11,11,25
Mr. Geller.,Nora Tyler Bing,1,11,11,29
"Ah, poke a nose, mmm",Paolo,1,12,2,15
"Hey hey, come on in!",Carol Willick,1,12,4,1
"Oh great! Is it vegetarian, 'cause Susan doesn't eat meat.",Carol Willick,1,12,4,4
"So, I got the results of the amnio today.",Carol Willick,1,12,4,6
Totally and completely healthy!,Carol Willick,1,12,4,8
"Uh, that's our friend Tanya.",Carol Willick,1,12,4,11
Don't you want to know about the sex?,Carol Willick,1,12,4,13
"The sex of the baby, Ross.",Carol Willick,1,12,4,15
Do you want to know?,Carol Willick,1,12,4,17
"Oh, hello Ross!",Susan Bunch,1,12,4,20
"So, so, did you hear?",Susan Bunch,1,12,4,22
"Oh, that's so... It really is...do we know...?",Susan Bunch,1,12,4,24
"Yes, we certainly do, it's going to be...",Carol Willick,1,12,4,25
"Oh, well, is it what we thought it would be?",Susan Bunch,1,12,4,27
Mm-hmmm,Carol Willick,1,12,4,28
"Well, thanks for the books.",Carol Willick,1,12,4,32
"All right, who should we call first, your folks, or Deb and Rona?",Susan Bunch,1,12,4,34
Hello?,Carol Willick,1,12,4,35
We've got a couple changes in your schedule. Your 4:00 herbal massage has been pushed back to 4:30 and Miss Somerfield canceled her 5:30 shiatsu.,Phoebe's Assistant,1,12,6,1
"Oh, here comes your 3:00. I don't mean to sound unprofessional, but, yum",Phoebe's Assistant,1,12,6,3
"Buon Giorno, Bella Phoebe!",Paolo,1,12,6,4
"Uh, Racquela tell me you massage, eh?",Paolo,1,12,6,6
"Uh, I am, uh, being naked?",Paolo,1,12,6,10
"Hey, can we get some cappuccino over here?",Customer,1,12,7,16
Oooooo....,Guys,1,12,8,12
"No, that's cold, that's cold, that's...",Paolo,1,12,14,1
"Uh, I am, uh, to say good-bye.",Paolo,1,12,14,7
Grazie.,Paolo,1,12,14,10
That's pretty much it.,Roger,1,13,2,2
"But you tell it really well, sweetie.",Roger,1,13,2,4
Okay. I'll miss you.,Roger,1,13,2,6
"Did I, uh, did I miss something?",Roger,1,13,2,16
You're so funny! He's really funny! I wouldn't wanna be there when when the laughter stops.,Roger,1,13,2,26
"Oh, just seems as though that maybe you have intimacy issues. Y'know, that you use your humour as a way of keeping people at a distance.",Roger,1,13,2,28
"I mean hey! I just met you, I don't know you from Adam. ...Only child, right? Parents divorced before you hit puberty.",Roger,1,13,2,30
It's textbook.,Roger,1,13,2,32
Just for a coupla days. I got a job midtown. I figure I'm better off staying with the kid than hauling my ass back and forth on the ferry. I don't know this one.,Joey Tribbiani Sr.,1,13,2,37
Hi.,Roger,1,13,2,39
"Hey, hey. Good to meet you, Roger.",Joey Tribbiani Sr.,1,13,2,40
"You too, sir.",Roger,1,13,2,41
"What happened to the, uh, puppet guy?",Joey Tribbiani Sr.,1,13,2,42
"Oh, 'scuse me. So Ross, uh, how's the wife? Off there too, uh? Uh, Chandler, quick, say something funny!",Joey Tribbiani Sr.,1,13,2,44
"Gotta go. I miss you too, I love you, but it's getting real late now",Joey Tribbiani Sr.,1,13,3,1
Her name's Ronni. She's a pet mortician.,Joey Tribbiani Sr.,1,13,3,4
"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",Joey Tribbiani Sr.,1,13,3,6
"No, it's only been six years. I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy. ...Joe. Y'ever been in love?",Joey Tribbiani Sr.,1,13,3,8
Then y'haven't. You're burning your tomatoes.,Joey Tribbiani Sr.,1,13,3,10
"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",Joey Tribbiani Sr.,1,13,3,12
"Of course, course one of 'em's Ma. What's the matter with you.",Joey Tribbiani Sr.,1,13,3,14
And Rog.,Roger,1,13,4,12
I dunno. Maybe you wanted your marriage to fail.,Roger,1,13,4,21
"I don't know. Maybe maybe low self-esteem, maybe maybe to compensate for overshadowing a sibling, maybe you...",Roger,1,13,4,23
"Well, I don't know. I mean, it's conceivable that you wanted to sabotage your marriage so that the sibling would feel less of a failure in the eyes of the parents.",Roger,1,13,4,25
"That's tough. Tough stuff. C'mon, Pheebs, we're gonna catch that movie, we gotta get going.",Roger,1,13,4,34
"Geez, we're gonna be late, sweetie...",Roger,1,13,4,36
"Listen guys, it was great seeing you again. Mon, um, easy on those cookies, okay? Remember, they're just food, they're not love.",Roger,1,13,4,39
"Oh, no thanks, I'm just waiting for, uh, Joey Tribbiani.",Ronni Rapalono,1,13,5,5
"Oh no, not you, big Joey. Oh my God, you're so much cuter than your pictures! I-I'm, I'm Ronni....Cheese Nip?",Ronni Rapalono,1,13,5,7
"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping. But occasionally you get your person who wants them in a pose. Like, chasing their tail, or, uh, jumping to catch a frisbee.",Ronni Rapalono,1,13,6,1
That's a good one!,Ronni Rapalono,1,13,6,3
"Hey, Joe.",Joey Tribbiani Sr.,1,13,6,5
Huh?,Joey Tribbiani Sr.,1,13,6,7
Hi.,Ronni Rapalono,1,13,6,8
"Hey! Hello, babe! Wh what're what're you doing here?",Joey Tribbiani Sr.,1,13,6,9
"Oh, uh, well, you left your good hair at my apartment, I figured you'd need it tomorrow for your meeting.",Ronni Rapalono,1,13,6,10
Thank you. Uh...,Joey Tribbiani Sr.,1,13,6,11
"Look, I uh, I shouldn'ta come. I-I'd better get going, I don't wanna miss the last train.",Ronni Rapalono,1,13,6,13
I don't want you taking that thing.,Joey Tribbiani Sr.,1,13,6,14
"Oh, where'm I gonna stay, here?",Ronni Rapalono,1,13,6,15
We'll go to a hotel.,Joey Tribbiani Sr.,1,13,6,17
We'll go to a hotel.,Ronni Rapalono,1,13,6,18
No we won't.,Ronni Rapalono,1,13,6,20
You're gonna keep an eye on us?,Joey Tribbiani Sr.,1,13,6,22
Wow. He's strict.,Ronni Rapalono,1,13,6,24
"Thanks. You're, uh, you're a good kid.",Ronni Rapalono,1,13,6,26
What kinda change?,Joey Tribbiani Sr.,1,13,6,29
I can't do that!,Joey Tribbiani Sr.,1,13,6,31
"Yeah, but this is",Joey Tribbiani Sr.,1,13,6,33
Hi.,Ronni Rapalono,1,13,8,1
"Yeah, uh, Joey said I could use your shower, since, uh, Chandler's in ours?",Ronni Rapalono,1,13,8,3
"Oh, I'm Ronni. Ronni Rappelano? The mistress?",Ronni Rapalono,1,13,8,5
Thanks.,Ronni Rapalono,1,13,8,7
Hi.,Ronni Rapalono,1,13,8,9
Great.,Ronni Rapalono,1,13,8,11
"Oh, like, uh, five minutes?",Ronni Rapalono,1,13,8,13
"Hey. Morning, dear.",Joey Tribbiani Sr.,1,13,8,15
I came to give you this and this.,Gloria Tribbiani,1,13,10,2
"Why did you have to fill your father's head with all that garbage about making things right? Things were fine the way they were! There's chicken in there, put it away. For God's sake, Joey, really.",Gloria Tribbiani,1,13,10,4
"Of course I knew! What did you think? Your father is no James Bond. You should've heard some of his cover stories. ""I'm sleeping over at my accountant's,"" I mean, what is that? Please!",Gloria Tribbiani,1,13,10,6
"Do you remember how your father used to be? Always yelling, always yelling nothing made him happy, nothing made him happy, not that wood shop, not those stupid little ships in the bottle, nothing. Now he's happy! I mean, it's nice, he has a hobby.",Gloria Tribbiani,1,13,10,8
"Me? I'm fine. Look, honey, in an ideal world, there'd be no her, and your father would look like Sting. And I'll tell you something else. Ever since that poodle-stuffer came along, he's been so ashamed of himself that he's been more attentive, he's been more loving... I mean, it's like every day's our anniversary.",Gloria Tribbiani,1,13,10,10
"Well don't be, because now everything's screwed up. I just want it the way it was.",Gloria Tribbiani,1,13,10,12
"I know you did, cookie. Oh, I know you did. So tell me. Did you see her?",Gloria Tribbiani,1,13,10,14
That's sweet. Could I take her?,Gloria Tribbiani,1,13,10,16
"What's wrong, sweetie?",Roger,1,13,11,1
"Aaaah, what's wrong, c'mon.",Roger,1,13,11,3
Oh. They don't.,Roger,1,13,11,5
What?,Roger,1,13,11,7
Oh.,Roger,1,13,11,9
"Well, I'm not I'm not at all surprised they feel that way.",Roger,1,13,11,11
"Actually it's, it's quite, y'know, typical behaviour when you have this kind of dysfunctional group dynamic. Y'know, this kind of co-dependant, emotionally stunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry, might as well have nipples on them, and you're like all 'Oh, define me! Define me! Love me, I need love!'.",Roger,1,13,11,13
"Oh! ...Hello, dear.",Joey Tribbiani Sr.,1,13,13,8
"Hi, Ross.",Woman,1,14,1,7
"Hi, Joey. Well well, look what you brought. Very nice.",Lorraine,1,14,3,3
"She's checking the coats. Joey, I'm gonna go wash the cab smell off my hands. Will you get me a white Zinfandel, and a glass of red for Janice.",Lorraine,1,14,3,5
Oh.... my.... God.,Janice Litman Goralnik,1,14,3,8
"You know, ever since I was little, I've been able to pick up quarters with my toes.",Lorraine,1,14,6,1
"By the way, Chandler. I cut you out of all my pictures. So if you want, I have a bag with just your heads.",Janice Litman Goralnik,1,14,6,3
"Oh, are you sure? Really? Because you know, you could make little puppets out of them, and you could use them in your theater of cruelty.",Janice Litman Goralnik,1,14,6,5
"Uh, can we have three chocolate mousses to go please?",Lorraine,1,14,6,16
Just us.,Janice Litman Goralnik,1,14,6,21
"Although, I have enjoyed the fact that, uh your shirt's been stickin' outta your zipper ever since you came back from the bathroom.",Janice Litman Goralnik,1,14,6,23
"So, do we have the best friends or what?",Janice Litman Goralnik,1,14,6,25
I will go for that drink.,Janice Litman Goralnik,1,14,6,27
Each.,Janice Litman Goralnik,1,14,6,29
Happy Valentine's Day!,Janice Litman Goralnik,1,14,7,1
"Oh, I miss you already. Can you believe this happened?",Janice Litman Goralnik,1,14,8,1
Kiss me!,Janice Litman Goralnik,1,14,8,3
"Hi, Monica.",Janice Litman Goralnik,1,14,8,8
This is so fun. This is like a reunion in the hall.,Janice Litman Goralnik,1,14,8,19
"Hi, Ross. Yes, it's me. How did you know?",Janice Litman Goralnik,1,14,8,22
That's funny. Who are they?,Kristin,1,14,9,3
You mean they're lovers.,Kristin,1,14,9,5
"Wow, uh, anything else I should know?",Kristin,1,14,9,7
"Hello, funny Valentine.",Janice Litman Goralnik,1,14,11,5
"Hello, Joey, our little matchmaker. I could just kiss you all over, and I'm gonna!",Janice Litman Goralnik,1,14,11,7
"Well, um, for the past few years I've been working.. ...which is funny because, that wasn't even my major.",Kristin,1,14,12,2
Oh no. I thought you said they could shoot the spot without you.,Carol Willick,1,14,12,3
I thought they could...I'll try to get back as soon as I can. I'm sorry.,Susan Bunch,1,14,12,4
I guess.,Kristin,1,14,12,6
"Oh, no no no. I'm fine. I'm fine.",Carol Willick,1,14,12,8
What do we got there?,Fireman No. 1,1,14,13,1
"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred pictureWow, that guy's hairier than the Chief!",Fireman No. 2,1,14,13,2
It's all right. It's all right. You don't have to explain. This isn't the first boyfriend bonfire that we've seen get out of control.,Fireman No. 3,1,14,13,4
You're our third call tonight.,Fireman No. 1,1,14,13,5
"Oh, sure, Valentine's is our busiest night of the year.",Fireman No. 2,1,14,13,7
I brought you something.,Janice Litman Goralnik,1,14,14,1
I had them made special.,Janice Litman Goralnik,1,14,14,3
That's fine.,Janice Litman Goralnik,1,14,14,5
Mmm-hmm. Because I know that this isn't the end.,Janice Litman Goralnik,1,14,14,7
"No, it isn't, because you won't let that happen. Don't you know it yet? You love me, Chandler Bing.",Janice Litman Goralnik,1,14,14,9
Well then ask yourself this. Why do you think we keep ending up together? New Year's? Who invited who? Valentine's? Who asked who into whose bed?,Janice Litman Goralnik,1,14,14,11
"You seek me out. Something deep in your soul calls out to me like a foghorn. Janice, Janice. You want me. You need me. You can't live without me. And you know it. You just don't know you know it. See ya.",Janice Litman Goralnik,1,14,14,13
It's not true. I never called your mother a wolverine.,Carol Willick,1,14,15,1
"Uh, I don't think she's in the bathroom. Her coat is gone.",Carol Willick,1,14,15,3
That could be it.,Carol Willick,1,14,15,5
"Mushroom. Smile. They won't all be like this. Some women might even stay through dinner. Sorry, that's not funny",Carol Willick,1,14,15,7
"Oh, I love you too. But...",Carol Willick,1,14,15,10
"You know that thing you put over here with the pin in it? It's time to take the pin out. You'll find someone, I know you will. The right woman is just waiting for you.",Carol Willick,1,14,15,12
All you need is a woman who likes men and you'll be set.,Carol Willick,1,14,15,14
Not her.,Carol Willick,1,14,15,16
"We get off around midnight, why don't we pick you up then?",Fireman No. 3,1,14,16,1
I'll even let you ring the bell.,Fireman No. 3,1,14,16,3
You guys tell them you were married?,Fireman No. 1,1,14,17,1
No way!,Fireman No. 2,1,14,17,2
"Are you kidding? My girlfriend doesn't know, I'm not gonna tell them!",Fireman No. 3,1,14,17,3
Chandler.,Woman,1,15,2,1
"Yes. Well, Mr. Kostelick wants you to stop by his office at the end of the day.",Mrs. Tedlock,1,15,2,3
I can't stand this! He's got his claws in my...,Celia,1,15,5,2
Talk to me.,Celia,1,15,7,1
No no no. Talk... dirty.,Celia,1,15,7,3
Yes...,Celia,1,15,7,5
Say something..... hot.,Celia,1,15,7,7
What?,Celia,1,15,7,9
"Hello, Monica. Hello, greeter girl.",Steve (drug addict),1,15,11,3
"Yeah, OK.",Steve (drug addict),1,15,11,5
It's a lovely apartment.,Steve (drug addict),1,15,11,7
"I was just being polite, but, alright.",Steve (drug addict),1,15,11,9
Is it dry in here?,Steve (drug addict),1,15,11,16
"Well, smack my ass and call me Judy! These are fantastic!",Steve (drug addict),1,15,11,19
Like 'em? I could eat a hundred of them!,Steve (drug addict),1,15,11,21
Tartlets. Tartlets. Tartlets. The word has lost all meaning.,Steve (drug addict),1,15,11,23
"You know, I don't know what I'm looking for.",Steve (drug addict),1,15,11,25
"Ah, cool! Taco shells! You know, these are... they're like a little corn envelope.",Steve (drug addict),1,15,11,27
Hey! Sugar-O's!,Steve (drug addict),1,15,11,29
Macaroni and cheese! We gotta make this!,Steve (drug addict),1,15,11,31
"Oh, OK. Oh, sorry.",Steve (drug addict),1,15,11,33
No.,Steve (drug addict),1,15,11,35
"Alright, we'll share.",Steve (drug addict),1,15,11,37
"Well then you can't have any. Bear overboard! I think he's drowning. Hey fellows! Grab on a Sugar-O... save yourself! ""Help! I'm drowning! Help!""",Steve (drug addict),1,15,11,39
What?,Steve (drug addict),1,15,11,41
Why?,Steve (drug addict),1,15,11,43
Hey!,Steve (drug addict),1,15,11,46
Eeeee!,Steve (drug addict),1,15,14,2
Aaaaah!,Steve (drug addict),1,15,14,4
No.,Steve (drug addict),1,15,14,6
Aaaaahhh!!,Steve (drug addict),1,15,14,8
"Hi. Okay, will that be all?",Ursula,1,16,1,7
"Yeah, um, I was over there, then you said, ""Excuse me, hello Miss,"" so now Im here.",Ursula,1,16,1,9
"Right, yeah, cause its close to where I live, and the aprons are really cute.",Ursula,1,16,1,11
Yeah. Okay great. Im gonna be over here.,Ursula,1,16,1,13
"Hi, were the Rostins. Err, Im J.C., and hes Michael, and were having a boy, and a girl.",Woman,1,16,3,1
"Good for you. Alrighty, next?",Teacher,1,16,3,2
"Im sorry, I didnt get... Susan is?",Teacher,1,16,3,4
Life partner.,Carol Willick,1,16,3,6
Like lovers.,Susan Bunch,1,16,3,8
Susan and I live together.,Carol Willick,1,16,3,11
"Carol, not me.",Susan Bunch,1,16,3,13
Its a little complicated.,Carol Willick,1,16,3,15
But were fine.,Susan Bunch,1,16,3,17
Nina Bookbinder is here to see you.,Helen,1,16,4,3
Hi.,Nina Bookbinder,1,16,4,6
You wanted to see me?,Nina Bookbinder,1,16,4,8
"Which is bad, because?",Nina Bookbinder,1,16,4,10
Your... excuse me?,Nina Bookbinder,1,16,4,12
"Oh, Net Usage Statistics, right. Gotcha, gotcha. Wont happen again. I wouldnt want to do anything to hurt your... ""wenus.""",Nina Bookbinder,1,16,4,14
Stuck at school. Some parent-teacher thing. You can go. I'll get the information.,Susan Bunch,1,16,6,3
"Oh, good. Thisll be fun.",Susan Bunch,1,16,6,5
"Alrighty. Were gonna start with some basic third stage breathing exercises, so Mummies, why dont you get on your back? And... coaches, you should be supporting Mummys head.",Teacher,1,16,6,6
I am supposed to be the mommy?,Susan Bunch,1,16,6,9
"Look, I dont see why I should have to miss out on the coaching training just because I'm a woman.",Susan Bunch,1,16,6,11
I will flip you for it.,Susan Bunch,1,16,6,13
On your back... Mom.,Susan Bunch,1,16,6,15
"Alright, Mommies, take a nice deep cleansing breath.",Teacher,1,16,6,17
Good. Now imagine your vagina is opening like a flower.,Teacher,1,16,6,19
"Ohh, its been better. The Annual Net Usage Statistics are in.",Mr. Douglas,1,16,7,2
Its pretty ugly. We havent seen an ANUS this bad since the seventies.,Mr. Douglas,1,16,7,4
"Well, were gonna be layin off people in every department.",Mr. Douglas,1,16,7,6
Not you. Relax. Ever have to fire anyone?,Mr. Douglas,1,16,7,8
Are you okay?,Nina Bookbinder,1,16,8,3
What?,Nina Bookbinder,1,16,8,5
What is this place?,Jamie,1,16,9,7
"Look, youre cold, I have to pee, and... ..theres a cup of coffee on the window. How bad could it be?",Frank Buffay Jr.,1,16,9,8
I think we have an answer.,Jamie,1,16,9,10
